customer_id,company_name,industry,company_size,city,state,region,signup_date,acquisition_channel
C2437,Maple Trading,Professional Services,1-10,San Diego,CA,West,2026-01-06,Organic Search
C2438,Stellar Dynamics,Healthcare,201-500,Phoenix,AZ,West,2026-01-31,Google Ads
C2439,Stellar Forge,E-commerce & Retail,11-50,Charlotte,NC,South,2025-10-08,Referral
C2440,Prime Supply,Technology,500+,New York,NY,East,2026-03-22,Referral
C2441,Silver Group,Finance,11-50,Austin,TX,South,2026-06-15,Webinar
C2442,Central Consulting,E-commerce & Retail,1-10,Philadelphia,PA,East,2025-05-06,Google Ads
C2443,Vivid Sports,Marketing & Media,11-50,Boston,MA,East,2025-05-10,Cold Outreach
C2444,Orbit Textiles,E-commerce & Retail,51-200,Charlotte,NC,South,2025-12-01,LinkedIn
C2445,Apex Gaming,Marketing & Media,11-50,Philadelphia,PA,East,2025-11-23,Organic Search
C2446,Apex Textiles,Technology,201-500,New York,NY,East,2026-01-11,Google Ads
C2447,Legacy Farms,Technology,51-200,Seattle,WA,West,2025-02-14,Cold Outreach
C2448,North Tech,Marketing & Media,1-10,Boston,MA,East,2025-10-05,Google Ads
C2449,Haven Consulting,Marketing & Media,51-200,San Francisco,CA,West,2026-01-26,LinkedIn
C2450,Indigo Security,Education,201-500,Atlanta,GA,South,2026-01-07,LinkedIn
C2451,Solid Optics,Healthcare,201-500,Philadelphia,PA,East,2026-01-18,Google Ads
C2452,Echo Metrics,Technology,11-50,Phoenix,AZ,West,2026-02-25,Webinar
C2453,Mosaic Events,Healthcare,500+,Portland,OR,West,2026-01-23,Cold Outreach
C2454,Lunar Digital,Marketing & Media,1-10,New York,NY,East,2026-03-19,LinkedIn
C2455,Peak Dynamics,Finance,51-200,Columbus,OH,Midwest,2026-01-28,Referral
C2456,Zen Tech,Professional Services,201-500,San Diego,CA,West,2025-12-06,Organic Search
C2457,Solid Realty,E-commerce & Retail,11-50,Denver,CO,West,2026-01-30,Referral
C2458,Urban Legal,E-commerce & Retail,1-10,Philadelphia,PA,East,2025-03-18,Google Ads
C2459,United Trading,Marketing & Media,51-200,Kansas City,MO,Midwest,2025-07-13,Organic Search
C2460,Drift Robotics,Technology,11-50,Austin,TX,South,2025-12-08,Organic Search
C2461,Vertex Automation,E-commerce & Retail,1-10,Los Angeles,CA,West,2026-05-24,Organic Search
C2462,Solid Tech,Healthcare,1-10,Houston,TX,South,2026-02-28,Organic Search
C2463,Bright Studios,E-commerce & Retail,51-200,Nashville,TN,South,2025-03-22,Google Ads
C2464,Flint Software,Manufacturing,1-10,Nashville,TN,South,2026-01-02,Webinar
C2465,Zen Studios,Marketing & Media,11-50,Boston,MA,East,2025-06-15,Google Ads
C2466,Metro Systems,Education,500+,Miami,FL,South,2026-03-23,Google Ads
C2467,Urban Talent,Healthcare,51-200,Baltimore,MD,East,2026-04-12,Organic Search
C2468,Orbit Capital,Marketing & Media,51-200,San Diego,CA,West,2026-01-24,LinkedIn
C2469,Keystone Forge,Technology,51-200,San Diego,CA,West,2026-01-22,Google Ads
C2470,Iron Creative,Healthcare,1-10,Washington,DC,East,2025-08-03,LinkedIn
C2471,United Creative,Marketing & Media,11-50,Seattle,WA,West,2025-10-18,Referral
C2472,Fusion Creative,E-commerce & Retail,1-10,Boston,MA,East,2026-05-06,Google Ads
C2473,Cedar Finance,E-commerce & Retail,1-10,Houston,TX,South,2026-02-14,Webinar
C2474,Maple Health,Finance,1-10,Dallas,TX,South,2025-12-12,Organic Search
C2475,Juniper Industries,Healthcare,51-200,Portland,OR,West,2025-09-25,Referral
C2476,Summit Forge,E-commerce & Retail,1-10,Los Angeles,CA,West,2025-02-25,Google Ads
C2477,Solid Solutions,Finance,1-10,Miami,FL,South,2025-04-14,Referral
C2478,Crest Payments,Professional Services,201-500,Boston,MA,East,2025-05-17,Cold Outreach
C2479,Canyon Legal,Technology,1-10,San Diego,CA,West,2025-09-19,Google Ads
C2480,Solid Wellness,Manufacturing,51-200,Miami,FL,South,2026-06-20,Google Ads
C2481,Maple Finance,Technology,11-50,Denver,CO,West,2025-11-20,Organic Search
C2482,Prime Consulting,Technology,51-200,Denver,CO,West,2025-06-24,Google Ads
C2483,Juniper Commerce,E-commerce & Retail,1-10,Miami,FL,South,2025-03-31,Webinar
C2484,Harbor Signals,Technology,1-10,Washington,DC,East,2025-08-26,LinkedIn
C2485,Pioneer Capital,Marketing & Media,201-500,Baltimore,MD,East,2026-04-05,LinkedIn
C2486,Anchor Logistics,Technology,11-50,Atlanta,GA,South,2025-09-15,Webinar
C2487,Zen Data,E-commerce & Retail,1-10,Chicago,IL,Midwest,2026-03-15,Cold Outreach
C2488,Grove Services,Healthcare,11-50,Phoenix,AZ,West,2026-04-16,Cold Outreach
C2489,Ember Analytics,Technology,11-50,Dallas,TX,South,2025-03-17,Organic Search
C2490,Nova Signals,Finance,1-10,Phoenix,AZ,West,2026-01-23,Organic Search
C2491,Delta Stores,Technology,51-200,New York,NY,East,2026-06-13,Organic Search
C2492,Copper Group,Manufacturing,51-200,Boston,MA,East,2025-09-08,Organic Search
C2493,Indigo Wellness,Technology,51-200,Baltimore,MD,East,2025-02-13,Organic Search
C2494,Copper Farms,Healthcare,201-500,Seattle,WA,West,2026-05-27,Google Ads
C2495,Mosaic Payments,Finance,11-50,Dallas,TX,South,2026-05-10,Organic Search
C2496,True Dynamics,Healthcare,201-500,Washington,DC,East,2025-12-01,Organic Search
C2497,Pixel Marketing,Manufacturing,11-50,Chicago,IL,Midwest,2025-12-31,Organic Search
C2498,Orbit Builders,Marketing & Media,11-50,New York,NY,East,2025-06-06,Google Ads
C2499,Anchor Talent,E-commerce & Retail,51-200,Houston,TX,South,2026-04-19,Organic Search
C2500,Orbit Partners,Finance,51-200,Baltimore,MD,East,2025-11-25,LinkedIn
C2501,Orbit Gaming,E-commerce & Retail,1-10,Washington,DC,East,2025-01-09,Referral
C2502,Cedar Motors,Marketing & Media,500+,Charlotte,NC,South,2026-02-10,Referral
C2503,Zen Talent,Marketing & Media,500+,Miami,FL,South,2026-06-09,Google Ads
C2504,Solar Textiles,Technology,11-50,Washington,DC,East,2026-04-05,Google Ads
C2505,Grove Software,Technology,51-200,Baltimore,MD,East,2025-07-05,Organic Search
C2506,Lunar Solutions,Manufacturing,51-200,Philadelphia,PA,East,2025-02-06,Google Ads
C2507,Flint Studios,Education,500+,New York,NY,East,2026-06-14,Organic Search
C2508,Maple Payments,Marketing & Media,51-200,Boston,MA,East,2026-06-16,Webinar
C2509,Golden Consulting,Healthcare,1-10,Houston,TX,South,2025-12-01,Google Ads
C2510,Swift Health,E-commerce & Retail,51-200,Baltimore,MD,East,2026-01-27,Organic Search
C2511,Vertex Stores,Marketing & Media,1-10,Washington,DC,East,2025-11-21,Referral
C2512,Urban Insights,Finance,51-200,Philadelphia,PA,East,2025-10-03,LinkedIn
C2513,Nimbus Finance,E-commerce & Retail,51-200,Minneapolis,MN,Midwest,2025-04-26,Google Ads
C2514,Orbit Works,Marketing & Media,51-200,Portland,OR,West,2025-03-01,Google Ads
C2515,North Partners,Healthcare,1-10,Phoenix,AZ,West,2025-06-17,Webinar
C2516,Central Brands,Technology,11-50,Seattle,WA,West,2026-04-14,Google Ads
C2517,Atlas Farms,Technology,51-200,Miami,FL,South,2025-04-16,LinkedIn
C2518,Silver Apps,E-commerce & Retail,11-50,Philadelphia,PA,East,2025-06-29,Cold Outreach
C2519,Nova Robotics,E-commerce & Retail,1-10,Boston,MA,East,2025-12-29,Google Ads
C2520,Grove Legal,Manufacturing,11-50,Denver,CO,West,2025-06-09,Referral
C2521,Core Biotech,Technology,201-500,Chicago,IL,Midwest,2025-05-18,Google Ads
C2522,Onyx Networks,E-commerce & Retail,11-50,Philadelphia,PA,East,2026-01-30,Organic Search
C2523,Beacon Tech,Manufacturing,51-200,New York,NY,East,2025-09-22,Organic Search
C2524,North Automation,E-commerce & Retail,11-50,Los Angeles,CA,West,2026-01-28,Webinar
C2525,Stellar Finance,Manufacturing,201-500,Phoenix,AZ,West,2026-05-14,Google Ads
C2526,Anchor Wellness,Manufacturing,11-50,Seattle,WA,West,2025-04-09,Google Ads
C2527,Central Events,Education,1-10,Boston,MA,East,2026-05-16,Webinar
C2528,Apex Software,Manufacturing,1-10,Washington,DC,East,2026-05-26,Google Ads
C2529,Prime Biotech,E-commerce & Retail,1-10,Phoenix,AZ,West,2026-04-28,Cold Outreach
C2530,Pioneer Systems,Finance,201-500,Baltimore,MD,East,2026-01-22,Referral
C2531,Cedar Trading,Professional Services,51-200,San Francisco,CA,West,2026-01-22,LinkedIn
C2532,United Energy,Education,51-200,Boston,MA,East,2026-01-16,Referral
C2533,Cedar Travel,Technology,51-200,Phoenix,AZ,West,2026-02-09,Referral
C2534,Onyx Industries,Marketing & Media,201-500,Los Angeles,CA,West,2025-01-14,Google Ads
C2535,Anchor Realty,Marketing & Media,500+,San Diego,CA,West,2026-06-15,Webinar
C2536,Atlas Gaming,Professional Services,51-200,Austin,TX,South,2026-01-26,Webinar
C2537,Clear Talent,Marketing & Media,11-50,Chicago,IL,Midwest,2026-03-18,Cold Outreach
C2538,Grove Realty,Marketing & Media,1-10,Dallas,TX,South,2025-09-24,LinkedIn
C2539,United Insights,Healthcare,51-200,San Francisco,CA,West,2025-01-01,LinkedIn
C2540,True Energy,Technology,51-200,Kansas City,MO,Midwest,2025-11-23,LinkedIn
C2541,United Commerce,Manufacturing,51-200,Kansas City,MO,Midwest,2025-11-16,Google Ads
C2542,True Stores,Finance,11-50,Boston,MA,East,2025-10-31,LinkedIn
C2543,Orbit Trading,Technology,51-200,San Francisco,CA,West,2025-08-15,LinkedIn
C2544,Cedar Supply,Marketing & Media,11-50,Austin,TX,South,2025-06-15,Referral
C2545,Vertex Retail,Education,11-50,Minneapolis,MN,Midwest,2025-12-04,Organic Search
C2546,Atlas Realty,E-commerce & Retail,201-500,Nashville,TN,South,2025-09-25,Organic Search
C2547,Clear Insights,Finance,51-200,Nashville,TN,South,2026-06-22,LinkedIn
C2548,Canyon Group,Marketing & Media,11-50,Miami,FL,South,2025-05-27,Organic Search
C2549,Summit Digital,Professional Services,11-50,Kansas City,MO,Midwest,2025-08-03,Webinar
C2550,Onyx Cloud,Education,51-200,Phoenix,AZ,West,2025-07-07,Referral
C2551,Swift Creative,E-commerce & Retail,11-50,San Diego,CA,West,2025-12-28,Google Ads
C2552,Bright Commerce,Finance,1-10,Austin,TX,South,2025-11-02,Google Ads
C2553,Blue Robotics,Manufacturing,51-200,Phoenix,AZ,West,2026-01-16,Referral
C2554,Golden Forge,E-commerce & Retail,51-200,Baltimore,MD,East,2026-06-13,Organic Search
C2555,Peak Solutions,Finance,1-10,Los Angeles,CA,West,2025-07-30,Cold Outreach
C2556,Iron Gaming,Manufacturing,51-200,Portland,OR,West,2026-02-24,Google Ads
C2557,Quantum Robotics,Professional Services,51-200,San Diego,CA,West,2025-01-28,Google Ads
C2558,Ember Signals,E-commerce & Retail,11-50,Philadelphia,PA,East,2025-07-09,Organic Search
C2559,Iron Motors,Education,11-50,Boston,MA,East,2025-11-18,Referral
C2560,Central Dynamics,Finance,11-50,Washington,DC,East,2025-01-22,Webinar
C2561,United Automation,Healthcare,11-50,San Diego,CA,West,2026-01-30,Cold Outreach
C2562,Core Solutions,Technology,201-500,Chicago,IL,Midwest,2026-02-01,LinkedIn
C2563,Bright Insights,Healthcare,11-50,Washington,DC,East,2026-03-31,Cold Outreach
C2564,Coastal Media,Marketing & Media,500+,Chicago,IL,Midwest,2025-12-12,Google Ads
C2565,Fusion Gaming,Marketing & Media,11-50,Philadelphia,PA,East,2026-01-04,LinkedIn
C2566,Metro Biotech,Manufacturing,51-200,San Francisco,CA,West,2025-09-19,Webinar
C2567,Bold Optics,Technology,51-200,Charlotte,NC,South,2025-02-22,Organic Search
C2568,Mosaic Brands,Education,51-200,Houston,TX,South,2025-03-05,Webinar
C2569,Urban Services,Marketing & Media,201-500,Los Angeles,CA,West,2026-01-02,Google Ads
C2570,Iron Optics,Technology,11-50,Miami,FL,South,2026-06-27,Google Ads
C2571,Maple Insights,Technology,11-50,Houston,TX,South,2025-01-29,LinkedIn
C2572,Ember Talent,Finance,500+,San Francisco,CA,West,2025-12-05,Webinar
C2573,Zen Creative,Finance,500+,Philadelphia,PA,East,2026-03-29,Organic Search
C2574,Juniper Stores,Marketing & Media,500+,San Diego,CA,West,2026-04-28,Cold Outreach
C2575,Coastal Robotics,E-commerce & Retail,1-10,Seattle,WA,West,2025-12-31,Google Ads
C2576,Solar Print,Finance,1-10,Columbus,OH,Midwest,2026-01-07,Referral
C2577,Spark Logistics,Technology,11-50,Boston,MA,East,2026-02-17,LinkedIn
C2578,Onyx Design,Marketing & Media,51-200,Dallas,TX,South,2026-04-30,Google Ads
C2579,Blue Ventures,Technology,1-10,Charlotte,NC,South,2025-04-28,Referral
C2580,Bold Commerce,Technology,11-50,Columbus,OH,Midwest,2026-05-19,Referral
C2581,Canyon Robotics,Technology,51-200,Boston,MA,East,2025-01-07,LinkedIn
C2582,Atlas Dynamics,E-commerce & Retail,1-10,Boston,MA,East,2026-04-03,Google Ads
C2583,Blue Legal,E-commerce & Retail,51-200,Portland,OR,West,2025-03-09,Google Ads
C2584,Flint Print,Professional Services,11-50,Austin,TX,South,2025-05-03,Webinar
C2585,Copper Foods,E-commerce & Retail,201-500,Philadelphia,PA,East,2025-01-07,Referral
C2586,Mosaic Analytics,Healthcare,11-50,Dallas,TX,South,2025-10-03,Cold Outreach
C2587,Mosaic Commerce,Marketing & Media,51-200,Baltimore,MD,East,2025-08-24,Referral
C2588,Metro Trading,Technology,51-200,San Diego,CA,West,2025-05-19,Cold Outreach
C2589,Fusion Software,E-commerce & Retail,11-50,Detroit,MI,Midwest,2025-10-17,Google Ads
C2590,Canyon Data,Marketing & Media,11-50,Dallas,TX,South,2025-09-25,LinkedIn
C2591,Solid Events,Marketing & Media,201-500,New York,NY,East,2026-03-13,Referral
C2592,Metro Retail,Manufacturing,51-200,Miami,FL,South,2026-05-13,Google Ads
C2593,Harbor Digital,Technology,1-10,Boston,MA,East,2026-01-07,Google Ads
C2594,Coastal Textiles,Technology,51-200,Nashville,TN,South,2025-04-14,LinkedIn
C2595,Peak Studios,Manufacturing,1-10,Washington,DC,East,2025-07-06,Cold Outreach
C2596,Maple Farms,Marketing & Media,11-50,Boston,MA,East,2026-05-19,Referral
C2597,Swift Realty,Finance,11-50,Seattle,WA,West,2025-03-31,Google Ads
C2598,United Partners,Technology,11-50,Denver,CO,West,2025-10-17,Webinar
C2599,Swift Trading,Finance,1-10,Miami,FL,South,2026-06-09,Google Ads
C2600,Prime Capital,Manufacturing,11-50,Boston,MA,East,2026-06-21,Google Ads
C2601,Haven Data,E-commerce & Retail,1-10,Denver,CO,West,2025-10-26,Webinar
C2602,Haven Optics,Finance,11-50,Seattle,WA,West,2026-01-15,Referral
C2603,True Metrics,Marketing & Media,51-200,New York,NY,East,2025-10-08,Webinar
C2604,Pixel Gaming,Marketing & Media,51-200,Houston,TX,South,2026-03-23,Cold Outreach
C2605,Iron Print,Healthcare,1-10,Baltimore,MD,East,2025-01-06,Referral
C2606,Pixel Networks,Marketing & Media,1-10,Charlotte,NC,South,2025-04-30,Organic Search
C2607,Anchor Tech,Technology,51-200,Kansas City,MO,Midwest,2026-01-10,Organic Search
C2608,Clear Realty,E-commerce & Retail,51-200,Washington,DC,East,2025-06-11,Webinar
C2609,United Systems,Professional Services,201-500,Nashville,TN,South,2026-01-23,Cold Outreach
C2610,Pioneer Design,Professional Services,1-10,San Francisco,CA,West,2025-09-01,Organic Search
C2611,Keystone Gaming,Professional Services,1-10,Boston,MA,East,2026-05-07,Organic Search
C2612,Drift Foods,Healthcare,11-50,Portland,OR,West,2026-04-04,Organic Search
C2613,Central Group,Education,51-200,Phoenix,AZ,West,2025-11-12,Organic Search
C2614,Core Design,Professional Services,11-50,Phoenix,AZ,West,2026-03-18,Cold Outreach
C2615,Harbor Foods,Technology,1-10,Portland,OR,West,2025-07-06,Google Ads
C2616,Ember Networks,Finance,1-10,Austin,TX,South,2025-11-11,Organic Search
C2617,Pixel Apps,Technology,51-200,Baltimore,MD,East,2025-05-24,Webinar
C2618,Keystone Optics,Manufacturing,11-50,Minneapolis,MN,Midwest,2026-04-29,LinkedIn
C2619,Copper Analytics,Professional Services,51-200,New York,NY,East,2026-04-01,Organic Search
C2620,Urban Media,Education,11-50,Nashville,TN,South,2026-05-20,Organic Search
C2621,Apex Payments,Marketing & Media,11-50,Seattle,WA,West,2026-05-01,Google Ads
C2622,Urban Security,Manufacturing,1-10,Boston,MA,East,2026-06-16,Google Ads
C2623,Nova Foods,Technology,500+,Washington,DC,East,2025-06-27,Google Ads
C2624,Vivid Metrics,Technology,1-10,Kansas City,MO,Midwest,2026-06-24,Google Ads
C2625,Iron Foods,Healthcare,1-10,Kansas City,MO,Midwest,2026-01-08,Google Ads
C2626,Prime Learning,Education,201-500,Seattle,WA,West,2025-10-09,Organic Search
C2627,Cedar Wellness,Professional Services,1-10,Dallas,TX,South,2025-12-25,Google Ads
C2628,Prime Realty,Marketing & Media,11-50,Nashville,TN,South,2025-08-26,Webinar
C2629,Pulse Trading,Finance,11-50,Boston,MA,East,2025-07-09,Google Ads
C2630,Metro Brands,Finance,51-200,San Francisco,CA,West,2025-06-01,Organic Search
C2631,North Sports,Technology,11-50,Houston,TX,South,2025-03-14,Cold Outreach
C2632,Vivid Systems,Professional Services,201-500,Houston,TX,South,2025-11-19,Google Ads
C2633,Urban Networks,Marketing & Media,51-200,Baltimore,MD,East,2026-05-14,LinkedIn
C2634,Urban Brands,Technology,51-200,Philadelphia,PA,East,2026-01-29,Cold Outreach
C2635,Beacon Automation,Finance,11-50,San Diego,CA,West,2025-12-26,LinkedIn
C2636,Central Works,E-commerce & Retail,201-500,Columbus,OH,Midwest,2025-10-25,Google Ads
C2637,Bold Ventures,Professional Services,201-500,Phoenix,AZ,West,2025-11-01,Referral
C2638,Pixel Finance,Technology,201-500,Los Angeles,CA,West,2025-06-26,Referral
C2639,Nova Marketing,Technology,1-10,Portland,OR,West,2026-04-23,Organic Search
C2640,Silver Forge,Manufacturing,51-200,Charlotte,NC,South,2025-05-13,Google Ads
C2641,United Metrics,Healthcare,51-200,Charlotte,NC,South,2026-02-17,Google Ads
C2642,Juniper Events,Marketing & Media,500+,Denver,CO,West,2026-03-26,Cold Outreach
C2643,Coastal Design,Technology,11-50,Los Angeles,CA,West,2026-01-29,Organic Search
C2644,Summit Biotech,Manufacturing,201-500,Houston,TX,South,2026-05-18,Google Ads
C2645,Alpine Motors,E-commerce & Retail,51-200,New York,NY,East,2025-07-02,LinkedIn
C2646,Apex Systems,Technology,201-500,Seattle,WA,West,2026-05-20,Webinar
C2647,Silver Metrics,Technology,51-200,Detroit,MI,Midwest,2026-02-20,Google Ads
C2648,Rapid Services,Technology,201-500,San Francisco,CA,West,2026-04-02,Google Ads
C2649,Juniper Gaming,Marketing & Media,11-50,Washington,DC,East,2026-01-26,Organic Search
C2650,Cedar Apps,Technology,1-10,Los Angeles,CA,West,2026-04-07,Referral
C2651,North Stores,Marketing & Media,11-50,Miami,FL,South,2026-06-27,Organic Search
C2652,Anchor Supply,Technology,201-500,Nashville,TN,South,2025-10-18,Cold Outreach
C2653,United Services,Finance,1-10,Boston,MA,East,2026-04-10,Google Ads
C2654,Anchor Events,Finance,51-200,Nashville,TN,South,2026-03-02,Organic Search
C2655,Alpine Analytics,Finance,500+,Detroit,MI,Midwest,2025-10-01,Organic Search
C2656,Peak Brands,Education,201-500,Charlotte,NC,South,2026-05-23,Organic Search
C2657,United Print,Marketing & Media,51-200,Baltimore,MD,East,2025-09-12,LinkedIn
C2658,Central Energy,Professional Services,201-500,Philadelphia,PA,East,2026-01-27,Cold Outreach
C2659,Juniper Learning,Professional Services,1-10,Minneapolis,MN,Midwest,2025-03-08,Organic Search
C2660,Legacy Finance,Manufacturing,11-50,San Diego,CA,West,2025-06-28,Referral
C2661,Vivid Signals,Technology,51-200,Phoenix,AZ,West,2026-04-29,Google Ads
C2662,Vertex Design,Marketing & Media,201-500,Seattle,WA,West,2025-09-04,LinkedIn
C2663,Alpine Ventures,E-commerce & Retail,11-50,Atlanta,GA,South,2025-09-20,Organic Search
C2664,Juniper Solutions,Technology,1-10,Los Angeles,CA,West,2025-06-29,LinkedIn
C2665,Silver Design,Technology,51-200,San Francisco,CA,West,2025-11-10,Google Ads
C2666,Spark Creative,Technology,11-50,Atlanta,GA,South,2026-04-03,Webinar
C2667,Pixel Travel,Healthcare,201-500,Seattle,WA,West,2026-05-28,Webinar
C2668,Mosaic Health,Education,11-50,San Diego,CA,West,2025-02-14,Cold Outreach
C2669,Fusion Works,Marketing & Media,201-500,Philadelphia,PA,East,2026-01-01,Cold Outreach
C2670,Solid Consulting,Professional Services,11-50,Portland,OR,West,2025-11-26,Google Ads
C2671,Flint Payments,Education,201-500,Chicago,IL,Midwest,2026-01-22,LinkedIn
C2672,Legacy Marketing,Technology,51-200,Portland,OR,West,2025-10-03,Organic Search
C2673,Pixel Farms,Finance,11-50,Nashville,TN,South,2025-09-08,Cold Outreach
C2674,Quantum Sports,Technology,11-50,Washington,DC,East,2025-11-01,Google Ads
C2675,Alpine Logistics,Professional Services,201-500,San Diego,CA,West,2026-01-30,Google Ads
C2676,Mosaic Foods,E-commerce & Retail,11-50,San Francisco,CA,West,2025-11-01,Referral
C2677,Zen Systems,E-commerce & Retail,51-200,Philadelphia,PA,East,2025-11-24,Google Ads
C2678,Nova Services,E-commerce & Retail,1-10,Philadelphia,PA,East,2026-04-16,Referral
C2679,Nova Finance,Marketing & Media,51-200,Phoenix,AZ,West,2026-03-19,Google Ads
C2680,Summit Ventures,Professional Services,11-50,Detroit,MI,Midwest,2025-08-26,Referral
C2681,Haven Automation,Professional Services,51-200,Baltimore,MD,East,2026-04-27,Cold Outreach
C2682,Lunar Travel,E-commerce & Retail,51-200,Chicago,IL,Midwest,2026-04-04,LinkedIn
C2683,Summit Creative,Finance,1-10,Los Angeles,CA,West,2025-04-01,Google Ads
C2684,Iron Forge,Technology,11-50,Portland,OR,West,2026-01-04,Google Ads
C2685,Rapid Supply,Technology,201-500,New York,NY,East,2025-07-22,Google Ads
C2686,Pixel Industries,Technology,51-200,Portland,OR,West,2026-03-18,Google Ads
C2687,Clear Logistics,Healthcare,500+,Seattle,WA,West,2025-06-03,LinkedIn
C2688,Mosaic Solutions,Education,201-500,San Francisco,CA,West,2026-02-07,Organic Search
C2689,Legacy Tech,Manufacturing,51-200,Portland,OR,West,2025-07-17,Google Ads
C2690,Orbit Services,Technology,51-200,Atlanta,GA,South,2025-11-22,Google Ads
C2691,United Apps,Marketing & Media,500+,Denver,CO,West,2026-06-11,Webinar
C2692,Onyx Realty,Technology,51-200,Minneapolis,MN,Midwest,2025-09-29,Google Ads
C2693,Atlas Brands,Manufacturing,11-50,Portland,OR,West,2026-05-31,Organic Search
C2694,Haven Metrics,Education,201-500,Washington,DC,East,2026-06-23,Organic Search
C2695,Maple Stores,Finance,500+,Washington,DC,East,2026-05-15,Google Ads
C2696,Harbor Metrics,Healthcare,11-50,Washington,DC,East,2025-05-28,Webinar
C2697,North Analytics,Healthcare,1-10,Detroit,MI,Midwest,2026-04-22,Google Ads
C2698,Lunar Labs,Marketing & Media,51-200,Austin,TX,South,2025-01-17,Referral
C2699,Canyon Consulting,Technology,51-200,Seattle,WA,West,2025-09-14,LinkedIn
C2700,Anchor Foods,Marketing & Media,11-50,Baltimore,MD,East,2026-05-26,Cold Outreach
C2701,Drift Labs,Marketing & Media,51-200,Atlanta,GA,South,2026-02-16,Referral
C2702,Canyon Biotech,Healthcare,51-200,Denver,CO,West,2025-12-06,Referral
C2703,Haven Commerce,Marketing & Media,11-50,Boston,MA,East,2025-09-30,Organic Search
C2704,Coastal Solutions,E-commerce & Retail,51-200,Phoenix,AZ,West,2026-04-03,LinkedIn
C2705,Solar Talent,Healthcare,11-50,Baltimore,MD,East,2026-02-20,Referral
C2706,Bold Systems,Healthcare,201-500,Philadelphia,PA,East,2025-11-20,LinkedIn
C2707,Swift Brands,Manufacturing,1-10,Washington,DC,East,2026-05-19,LinkedIn
C2708,Iron Data,Marketing & Media,201-500,Columbus,OH,Midwest,2025-06-02,Google Ads
C2709,Fusion Design,E-commerce & Retail,11-50,Washington,DC,East,2025-05-16,Google Ads
C2710,Metro Works,Technology,500+,Kansas City,MO,Midwest,2026-01-28,Organic Search
C2711,Nimbus Builders,E-commerce & Retail,51-200,Houston,TX,South,2026-06-08,Google Ads
C2712,Maple Realty,Healthcare,11-50,New York,NY,East,2025-06-21,Organic Search
C2713,Nova Talent,Technology,500+,Philadelphia,PA,East,2025-06-26,Google Ads
C2714,Swift Labs,Technology,11-50,Baltimore,MD,East,2025-04-29,LinkedIn
C2715,Vertex Tech,E-commerce & Retail,51-200,Austin,TX,South,2026-04-16,Referral
C2716,Atlas Travel,E-commerce & Retail,201-500,Denver,CO,West,2025-06-10,LinkedIn
C2717,Orbit Media,E-commerce & Retail,201-500,Minneapolis,MN,Midwest,2025-11-21,Referral
C2718,Anchor Retail,Finance,51-200,Washington,DC,East,2026-06-15,Google Ads
C2719,Golden Wellness,E-commerce & Retail,500+,Austin,TX,South,2025-01-20,Google Ads
C2720,Bright Solutions,Healthcare,11-50,Washington,DC,East,2025-12-23,Referral
C2721,North Capital,Marketing & Media,11-50,New York,NY,East,2025-11-22,Cold Outreach
C2722,Orbit Design,Healthcare,1-10,Charlotte,NC,South,2026-04-08,Referral
C2723,Harbor Networks,Healthcare,11-50,Atlanta,GA,South,2025-09-23,Referral
C2724,Flint Data,Education,51-200,Denver,CO,West,2025-10-17,Referral
C2725,Harbor Builders,Finance,11-50,Washington,DC,East,2025-05-29,Referral
C2726,Fusion Talent,Finance,51-200,Boston,MA,East,2026-03-21,Referral
C2727,Juniper Foods,Manufacturing,1-10,Austin,TX,South,2026-03-28,Referral
C2728,Crest Insights,Professional Services,11-50,Baltimore,MD,East,2025-04-30,Google Ads
C2729,Nova Legal,Marketing & Media,51-200,San Francisco,CA,West,2025-09-30,Google Ads
C2730,Harbor Systems,Professional Services,1-10,Miami,FL,South,2026-05-24,Organic Search
C2731,Solar Forge,Technology,51-200,New York,NY,East,2025-01-19,LinkedIn
C2732,Copper Sports,Professional Services,51-200,Washington,DC,East,2025-07-04,Referral
C2733,Copper Labs,Technology,51-200,Dallas,TX,South,2025-12-12,Organic Search
C2734,Lunar Robotics,Finance,201-500,Charlotte,NC,South,2025-08-15,Google Ads
C2735,United Legal,Manufacturing,500+,Dallas,TX,South,2025-07-25,Cold Outreach
C2736,Solar Consulting,Technology,1-10,Portland,OR,West,2025-11-18,Google Ads
C2737,United Stores,Education,51-200,San Francisco,CA,West,2025-05-14,Cold Outreach
C2738,Vertex Metrics,Finance,11-50,Austin,TX,South,2025-12-05,Google Ads
C2739,Echo Logistics,Technology,11-50,Seattle,WA,West,2026-02-21,Organic Search
C2740,Pioneer Talent,Manufacturing,51-200,Phoenix,AZ,West,2026-01-14,Organic Search
C2741,Crest Industries,Healthcare,51-200,Phoenix,AZ,West,2025-03-02,Organic Search
C2742,Prime Wellness,Professional Services,201-500,Portland,OR,West,2026-04-09,Google Ads
C2743,Peak Security,Professional Services,51-200,Minneapolis,MN,Midwest,2025-05-28,Google Ads
C2744,Juniper Design,Technology,51-200,Denver,CO,West,2026-03-04,Organic Search
C2745,Rapid Optics,Marketing & Media,51-200,Seattle,WA,West,2025-09-13,Organic Search
C2746,Keystone Robotics,Marketing & Media,1-10,Minneapolis,MN,Midwest,2026-03-16,Cold Outreach
C2747,Harbor Textiles,Healthcare,1-10,Columbus,OH,Midwest,2025-06-03,Google Ads
